PM,Lat,Lot
12.50649452,60.15953445,24.87523651
17.47520065,60.15953445,24.87704277
16.09021378,60.15953445,24.87884903
17.13691902,60.15953445,24.88065720
13.68837166,60.15953445,24.88246346
28.50650215,60.15953445,24.88426971
12.87212658,60.15953445,24.88607597
12.10986423,60.15953445,24.88788223
25.41427803,60.15953445,24.88968849
2.10974026,60.15953445,24.89149666
6.54199982,60.15953445,24.90775490
5.87455273,60.15953445,24.90956116
5.10409212,60.15953445,24.91136742
5.75000620,60.15953445,24.91317368
6.20995712,60.15953445,24.91498184
5.49024439,60.15953445,24.91678810
4.69081831,60.15953445,24.91859436
11.02591324,60.15953445,24.92040062
6.38054752,60.15953445,24.92220688
32.20524597,60.15953445,24.93124008
17.89541245,60.15953445,24.93304634
33.69649887,60.15953445,24.93485260
32.99921799,60.15953445,24.93665886
32.56128693,60.15953445,24.93846703
22.58004379,60.15953445,24.94027328
13.10217667,60.15953445,24.94207954
19.63483238,60.15953445,24.94388580
23.33670616,60.15953445,24.94569206
29.38139534,60.15953445,24.94749832
21.76967621,60.15953445,24.94930649
8.53012466,60.15953445,24.95291901
19.81651115,60.15953445,24.95472527
23.47178650,60.15953445,24.95653152
24.85627937,60.15953445,24.96014595
4.86905146,60.15953445,24.96195221
1.01686656,60.15953445,24.97640419
9.64737225,60.15953445,24.97821045
5.61451960,60.15953445,24.98001671
16.53007507,60.15953445,25.04866600
6.98441887,60.15953445,25.05047226
14.14586163,60.15953445,25.05227852
17.67761230,60.16043472,24.85717201
8.76174068,60.16043472,24.85897827
23.16044617,60.16043472,24.86078453
22.96697044,60.16043472,24.86439705
21.57903099,60.16043472,24.86620331
11.80474281,60.16043472,24.86801147
24.80746651,60.16043472,24.86981773
17.24640274,60.16043472,24.87162399
1.10459137,60.16043472,24.87343025
12.04009247,60.16043472,24.87523651
11.34547806,60.16043472,24.87704277
10.19876385,60.16043472,24.87884903
15.38800335,60.16043472,24.88065720
8.85648727,60.16043472,24.88246346
16.09758568,60.16043472,24.88426971
14.25694942,60.16043472,24.88607597
7.94272995,60.16043472,24.88788223
1.82714510,60.16043472,24.88968849
19.60444069,60.16043472,24.89149666
18.45483589,60.16043472,24.89330292
4.48627090,60.16043472,24.90594864
10.29422092,60.16043472,24.90775490
5.90063620,60.16043472,24.90956116
5.28739738,60.16043472,24.91136742
3.63842964,60.16043472,24.91317368
9.26164246,60.16043472,24.91498184
4.64117718,60.16043472,24.91678810
4.72139406,60.16043472,24.91859436
15.97103691,60.16043472,24.92040062
12.84220028,60.16043472,24.92220688
7.94429493,60.16043472,24.92582130
19.03480530,60.16043472,24.92762756
15.09576416,60.16043472,24.92943382
14.41793346,60.16043472,24.93124008
31.03404236,60.16043472,24.93304634
11.07003403,60.16043472,24.93485260
11.04266739,60.16043472,24.93665886
29.85904694,60.16043472,24.93846703
22.96266556,60.16043472,24.94027328
23.44934845,60.16043472,24.94207954
33.41616440,60.16043472,24.94388580
14.48817348,60.16043472,24.94569206
21.04844856,60.16043472,24.94749832
21.40792656,60.16043472,24.94930649
24.37914848,60.16043472,24.95111275
13.67627621,60.16043472,24.95291901
9.72136402,60.16043472,24.95472527
14.80004311,60.16043472,24.95653152
12.70527935,60.16043472,24.95833778
10.64462948,60.16043472,24.96014595
7.99712849,60.16043472,24.97279167
9.05929470,60.16043472,24.97459793
9.10396481,60.16043472,24.97640419
1.01228189,60.16043472,24.97821045
8.03832817,60.16043472,25.04866600
0.98834848,60.16043472,25.05047226
2.70222902,60.16043472,25.05227852
3.71463728,60.16043472,25.05408669
14.70461273,60.16133881,24.84813881
14.38838959,60.16133881,24.85355759
2.42587209,60.16133881,24.85536385
21.08744049,60.16133881,24.85717201
24.93304634,60.16133881,24.85897827
13.19761944,60.16133881,24.86078453
18.68140984,60.16133881,24.86259079
10.83301735,60.16133881,24.86439705
26.89556313,60.16133881,24.86801147
6.31173277,60.16133881,24.86981773
8.68032074,60.16133881,24.87162399
8.35048580,60.16133881,24.87343025
12.40525627,60.16133881,24.87523651
12.36267853,60.16133881,24.87704277
18.00464058,60.16133881,24.87884903
17.04600906,60.16133881,24.88065720
13.55093575,60.16133881,24.88246346
8.89671516,60.16133881,24.88426971
14.26570511,60.16133881,24.88607597
18.67689133,60.16133881,24.88788223
36.34765244,60.16133881,24.88968849
24.89148521,60.16133881,24.89149666
18.34899521,60.16133881,24.89330292
11.94948387,60.16133881,24.89510918
4.45538759,60.16133881,24.90233612
4.14571810,60.16133881,24.90414238
2.98502731,60.16133881,24.90594864
11.50946903,60.16133881,24.90775490
1.13892806,60.16133881,24.90956116
5.18075609,60.16133881,24.91317368
4.68099499,60.16133881,24.91498184
12.81725025,60.16133881,24.91678810
21.54680443,60.16133881,24.91859436
13.10586071,60.16133881,24.92040062
13.90598392,60.16133881,24.92220688
9.06450367,60.16133881,24.92401314
16.28044701,60.16133881,24.92582130
19.44212914,60.16133881,24.92762756
15.90662098,60.16133881,24.92943382
31.71690559,60.16133881,24.93124008
19.74548531,60.16133881,24.93304634
30.92462540,60.16133881,24.93485260
21.96020126,60.16133881,24.93665886
21.85800743,60.16133881,24.93846703
25.76904297,60.16133881,24.94027328
15.99094963,60.16133881,24.94207954
29.19402313,60.16133881,24.94388580
18.39199829,60.16133881,24.94569206
30.68412590,60.16133881,24.94749832
21.46365166,60.16133881,24.94930649
53.45258331,60.16133881,24.95111275
62.75908279,60.16133881,24.95291901
33.51239777,60.16133881,24.95472527
20.78481483,60.16133881,24.95653152
29.38486671,60.16133881,24.95833778
6.30247307,60.16133881,24.96375847
8.22047806,60.16133881,24.97098351
12.00505733,60.16133881,24.97279167
15.12379169,60.16133881,24.97459793
12.86407661,60.16133881,25.01253510
5.58482075,60.16133881,25.04505348
0.35485110,60.16133881,25.04685974
7.81775999,60.16133881,25.04866600
